staging_mode,batch_size,context_length,decode_step,decode_position,layer_id,layer_type,elapsed_ms
none,8,2048,19,2071,45,mlp,0.3850240111351013
none,8,2048,19,2071,46,mamba,0.7106559872627258
none,8,2048,19,2071,47,mlp,0.3840000033378601
none,8,2048,19,2071,48,mamba,0.7086079716682434
none,8,2048,19,2071,49,mlp,0.38092800974845886
none,8,2048,19,2071,50,mamba,0.681984007358551
none,8,2048,19,2071,51,mlp,0.38092800974845886
none,8,2048,20,2072,0,mamba,0.8424959778785706
none,8,2048,20,2072,1,mlp,0.3850240111351013
none,8,2048,20,2072,2,mamba,0.7157760262489319
none,8,2048,20,2072,3,mlp,0.3840000033378601
none,8,2048,20,2072,4,mamba,0.7004160284996033
none,8,2048,20,2072,5,mlp,0.38092800974845886
none,8,2048,20,2072,6,mamba,0.7055360078811646
none,8,2048,20,2072,7,attention,1.7172479629516602
none,8,2048,20,2072,8,mlp,0.2836480140686035
none,8,2048,20,2072,9,mamba,0.7137280106544495
none,8,2048,20,2072,10,mlp,0.3850240111351013
none,8,2048,20,2072,11,mamba,0.7096319794654846
none,8,2048,20,2072,12,mlp,0.3819519877433777
none,8,2048,20,2072,13,mamba,0.7086079716682434
none,8,2048,20,2072,14,mlp,0.37887999415397644
none,8,2048,20,2072,15,mamba,0.7096319794654846
none,8,2048,20,2072,16,mlp,0.37990400195121765
none,8,2048,20,2072,17,mamba,0.6952959895133972
none,8,2048,20,2072,18,attention,1.7018879652023315
none,8,2048,20,2072,19,mlp,0.28467199206352234
none,8,2048,20,2072,20,mamba,0.7249919772148132
none,8,2048,20,2072,21,mlp,0.37785598635673523
none,8,2048,20,2072,22,mamba,0.7086079716682434
none,8,2048,20,2072,23,mlp,0.37887999415397644
none,8,2048,20,2072,24,mamba,0.6952959895133972
none,8,2048,20,2072,25,mlp,0.3850240111351013
none,8,2048,20,2072,26,mamba,0.6901760101318359
none,8,2048,20,2072,27,mlp,0.38604798913002014
none,8,2048,20,2072,28,mamba,0.7014399766921997
none,8,2048,20,2072,29,attention,1.70905601978302
none,8,2048,20,2072,30,mlp,0.2836480140686035
none,8,2048,20,2072,31,mamba,0.6983680129051208
none,8,2048,20,2072,32,mlp,0.37990400195121765
none,8,2048,20,2072,33,mamba,0.7167999744415283
none,8,2048,20,2072,34,mlp,0.38809600472450256
none,8,2048,20,2072,35,mamba,0.6963199973106384
none,8,2048,20,2072,36,mlp,0.3819519877433777
none,8,2048,20,2072,37,mamba,0.7055360078811646
none,8,2048,20,2072,38,mlp,0.3768320083618164
none,8,2048,20,2072,39,mamba,0.7045120000839233
none,8,2048,20,2072,40,attention,1.7008639574050903
none,8,2048,20,2072,41,mlp,0.28467199206352234
none,8,2048,20,2072,42,mamba,0.7127040028572083
none,8,2048,20,2072,43,mlp,0.39423999190330505
none,8,2048,20,2072,44,mamba,0.7147520184516907
none,8,2048,20,2072,45,mlp,0.3840000033378601
none,8,2048,20,2072,46,mamba,0.6993920207023621
none,8,2048,20,2072,47,mlp,0.37785598635673523
none,8,2048,20,2072,48,mamba,0.6922240257263184
none,8,2048,20,2072,49,mlp,0.37887999415397644
none,8,2048,20,2072,50,mamba,0.7086079716682434
none,8,2048,20,2072,51,mlp,0.37990400195121765
none,8,2048,21,2073,0,mamba,0.8145920038223267
none,8,2048,21,2073,1,mlp,0.38604798913002014
none,8,2048,21,2073,2,mamba,0.7239680290222168
none,8,2048,21,2073,3,mlp,0.3819519877433777
none,8,2048,21,2073,4,mamba,0.6983680129051208
none,8,2048,21,2073,5,mlp,0.37887999415397644
none,8,2048,21,2073,6,mamba,0.6952959895133972
none,8,2048,21,2073,7,attention,1.7080320119857788
none,8,2048,21,2073,8,mlp,0.28467199206352234
none,8,2048,21,2073,9,mamba,0.7249919772148132
none,8,2048,21,2073,10,mlp,0.3850240111351013
none,8,2048,21,2073,11,mamba,0.7045120000839233
none,8,2048,21,2073,12,mlp,0.38092800974845886
none,8,2048,21,2073,13,mamba,0.6850559711456299
none,8,2048,21,2073,14,mlp,0.3758080005645752
none,8,2048,21,2073,15,mamba,0.6932479739189148
none,8,2048,21,2073,16,mlp,0.37887999415397644
none,8,2048,21,2073,17,mamba,0.7045120000839233
none,8,2048,21,2073,18,attention,1.716223955154419
none,8,2048,21,2073,19,mlp,0.28569599986076355
none,8,2048,21,2073,20,mamba,0.7024639844894409
none,8,2048,21,2073,21,mlp,0.37990400195121765
none,8,2048,21,2073,22,mamba,0.7024639844894409
none,8,2048,21,2073,23,mlp,0.3850240111351013
none,8,2048,21,2073,24,mamba,0.7464960217475891
none,8,2048,21,2073,25,mlp,0.38809600472450256
none,8,2048,21,2073,26,mamba,0.6952959895133972
none,8,2048,21,2073,27,mlp,0.3829759955406189
none,8,2048,21,2073,28,mamba,0.6871039867401123
none,8,2048,21,2073,29,attention,1.696768045425415
none,8,2048,21,2073,30,mlp,0.28467199206352234
none,8,2048,21,2073,31,mamba,0.7260159850120544
none,8,2048,21,2073,32,mlp,0.37887999415397644
none,8,2048,21,2073,33,mamba,0.7045120000839233
none,8,2048,21,2073,34,mlp,0.38707199692726135
none,8,2048,21,2073,35,mamba,0.6952959895133972
none,8,2048,21,2073,36,mlp,0.38604798913002014
none,8,2048,21,2073,37,mamba,0.707584023475647
none,8,2048,21,2073,38,mlp,0.37990400195121765
none,8,2048,21,2073,39,mamba,0.6993920207023621
none,8,2048,21,2073,40,attention,1.6977920532226562
none,8,2048,21,2073,41,mlp,0.2836480140686035
none,8,2048,21,2073,42,mamba,0.7301120162010193
none,8,2048,21,2073,43,mlp,0.3829759955406189
none,8,2048,21,2073,44,mamba,0.7178239822387695
none,8,2048,21,2073,45,mlp,0.38092800974845886
none,8,2048,21,2073,46,mamba,0.7065600156784058
none,8,2048,21,2073,47,mlp,0.37990400195121765
none,8,2048,21,2073,48,mamba,0.6973440051078796
none,8,2048,21,2073,49,mlp,0.3768320083618164
none,8,2048,21,2073,50,mamba,0.7096319794654846
none,8,2048,21,2073,51,mlp,0.38809600472450256
none,8,2048,22,2074,0,mamba,0.8175359964370728
none,8,2048,22,2074,1,mlp,0.3819519877433777
none,8,2048,22,2074,2,mamba,0.6952959895133972
none,8,2048,22,2074,3,mlp,0.3829759955406189
none,8,2048,22,2074,4,mamba,0.7065600156784058
none,8,2048,22,2074,5,mlp,0.3840000033378601
none,8,2048,22,2074,6,mamba,0.7024639844894409
none,8,2048,22,2074,7,attention,1.7151999473571777
none,8,2048,22,2074,8,mlp,0.2836480140686035
none,8,2048,22,2074,9,mamba,0.7137280106544495
none,8,2048,22,2074,10,mlp,0.38707199692726135
none,8,2048,22,2074,11,mamba,0.7004160284996033
none,8,2048,22,2074,12,mlp,0.3819519877433777
none,8,2048,22,2074,13,mamba,0.7045120000839233
none,8,2048,22,2074,14,mlp,0.37887999415397644
none,8,2048,22,2074,15,mamba,0.6932479739189148
none,8,2048,22,2074,16,mlp,0.3829759955406189
none,8,2048,22,2074,17,mamba,0.6830080151557922
none,8,2048,22,2074,18,attention,1.6885759830474854
none,8,2048,22,2074,19,mlp,0.28467199206352234
none,8,2048,22,2074,20,mamba,0.711679995059967
none,8,2048,22,2074,21,mlp,0.37887999415397644
none,8,2048,22,2074,22,mamba,0.6891520023345947
none,8,2048,22,2074,23,mlp,0.37990400195121765
none,8,2048,22,2074,24,mamba,0.6901760101318359
none,8,2048,22,2074,25,mlp,0.37990400195121765
none,8,2048,22,2074,26,mamba,0.7086079716682434
none,8,2048,22,2074,27,mlp,0.38707199692726135
none,8,2048,22,2074,28,mamba,0.6952959895133972
none,8,2048,22,2074,29,attention,1.7029119729995728
none,8,2048,22,2074,30,mlp,0.2836480140686035
none,8,2048,22,2074,31,mamba,0.719871997833252
none,8,2048,22,2074,32,mlp,0.37990400195121765
none,8,2048,22,2074,33,mamba,0.694271981716156
none,8,2048,22,2074,34,mlp,0.38604798913002014
none,8,2048,22,2074,35,mamba,0.7004160284996033
none,8,2048,22,2074,36,mlp,0.3819519877433777
none,8,2048,22,2074,37,mamba,0.6901760101318359
none,8,2048,22,2074,38,mlp,0.37990400195121765
none,8,2048,22,2074,39,mamba,0.7096319794654846
none,8,2048,22,2074,40,attention,1.696768045425415
none,8,2048,22,2074,41,mlp,0.2826240062713623
none,8,2048,22,2074,42,mamba,0.6973440051078796
none,8,2048,22,2074,43,mlp,0.38604798913002014
none,8,2048,22,2074,44,mamba,0.6952959895133972
none,8,2048,22,2074,45,mlp,0.38092800974845886
none,8,2048,22,2074,46,mamba,0.7086079716682434
none,8,2048,22,2074,47,mlp,0.3829759955406189
none,8,2048,22,2074,48,mamba,0.7106559872627258
none,8,2048,22,2074,49,mlp,0.37990400195121765
none,8,2048,22,2074,50,mamba,0.6963199973106384
none,8,2048,22,2074,51,mlp,0.38092800974845886
none,8,2048,23,2075,0,mamba,0.8382400274276733
none,8,2048,23,2075,1,mlp,0.38604798913002014
none,8,2048,23,2075,2,mamba,0.7147520184516907
none,8,2048,23,2075,3,mlp,0.38092800974845886
none,8,2048,23,2075,4,mamba,0.6963199973106384
none,8,2048,23,2075,5,mlp,0.37785598635673523
none,8,2048,23,2075,6,mamba,0.6912000179290771
none,8,2048,23,2075,7,attention,1.7203199863433838
none,8,2048,23,2075,8,mlp,0.28467199206352234
none,8,2048,23,2075,9,mamba,0.7690240144729614
none,8,2048,23,2075,10,mlp,0.3819519877433777
none,8,2048,23,2075,11,mamba,0.7065600156784058
none,8,2048,23,2075,12,mlp,0.3840000033378601
none,8,2048,23,2075,13,mamba,0.7014399766921997
none,8,2048,23,2075,14,mlp,0.37887999415397644
none,8,2048,23,2075,15,mamba,0.7096319794654846
none,8,2048,23,2075,16,mlp,0.37887999415397644
none,8,2048,23,2075,17,mamba,0.6860799789428711
none,8,2048,23,2075,18,attention,1.6947200298309326
none,8,2048,23,2075,19,mlp,0.28569599986076355
none,8,2048,23,2075,20,mamba,0.7229440212249756
none,8,2048,23,2075,21,mlp,0.3829759955406189
none,8,2048,23,2075,22,mamba,0.7014399766921997
none,8,2048,23,2075,23,mlp,0.37990400195121765
none,8,2048,23,2075,24,mamba,0.6850559711456299
none,8,2048,23,2075,25,mlp,0.37785598635673523
none,8,2048,23,2075,26,mamba,0.7034879922866821
none,8,2048,23,2075,27,mlp,0.39321601390838623
none,8,2048,23,2075,28,mamba,0.6963199973106384
none,8,2048,23,2075,29,attention,1.703935980796814
none,8,2048,23,2075,30,mlp,0.28467199206352234
none,8,2048,23,2075,31,mamba,0.711679995059967
none,8,2048,23,2075,32,mlp,0.37887999415397644
none,8,2048,23,2075,33,mamba,0.7034879922866821
none,8,2048,23,2075,34,mlp,0.392192006111145
none,8,2048,23,2075,35,mamba,0.6973440051078796
none,8,2048,23,2075,36,mlp,0.3829759955406189
none,8,2048,23,2075,37,mamba,0.6993920207023621
none,8,2048,23,2075,38,mlp,0.37887999415397644
none,8,2048,23,2075,39,mamba,0.6932479739189148
none,8,2048,23,2075,40,attention,1.7029119729995728
none,8,2048,23,2075,41,mlp,0.28569599986076355
none,8,2048,23,2075,42,mamba,0.7270399928092957
none,8,2048,23,2075,43,mlp,0.3911679983139038
none,8,2048,23,2075,44,mamba,0.7106559872627258
none,8,2048,23,2075,45,mlp,0.37990400195121765
none,8,2048,23,2075,46,mamba,0.7137280106544495
none,8,2048,23,2075,47,mlp,0.3819519877433777
none,8,2048,23,2075,48,mamba,0.7147520184516907
none,8,2048,23,2075,49,mlp,0.3840000033378601
none,8,2048,23,2075,50,mamba,0.6963199973106384
none,8,2048,23,2075,51,mlp,0.38092800974845886
none,8,2048,24,2076,0,mamba,0.8310400247573853
none,8,2048,24,2076,1,mlp,0.38604798913002014
none,8,2048,24,2076,2,mamba,0.7096319794654846
none,8,2048,24,2076,3,mlp,0.3819519877433777
none,8,2048,24,2076,4,mamba,0.7106559872627258
none,8,2048,24,2076,5,mlp,0.3768320083618164
none,8,2048,24,2076,6,mamba,0.6922240257263184
none,8,2048,24,2076,7,attention,1.7080320119857788
none,8,2048,24,2076,8,mlp,0.2836480140686035
none,8,2048,24,2076,9,mamba,0.7260159850120544
none,8,2048,24,2076,10,mlp,0.3819519877433777
none,8,2048,24,2076,11,mamba,0.7106559872627258
none,8,2048,24,2076,12,mlp,0.3819519877433777
none,8,2048,24,2076,13,mamba,0.7004160284996033
none,8,2048,24,2076,14,mlp,0.38092800974845886
none,8,2048,24,2076,15,mamba,0.7065600156784058
none,8,2048,24,2076,16,mlp,0.38707199692726135
none,8,2048,24,2076,17,mamba,0.6922240257263184
none,8,2048,24,2076,18,attention,1.696768045425415
none,8,2048,24,2076,19,mlp,0.28569599986076355
none,8,2048,24,2076,20,mamba,0.7137280106544495
none,8,2048,24,2076,21,mlp,0.38604798913002014
none,8,2048,24,2076,22,mamba,0.7004160284996033
none,8,2048,24,2076,23,mlp,0.37990400195121765
none,8,2048,24,2076,24,mamba,0.6881279945373535
none,8,2048,24,2076,25,mlp,0.3840000033378601
none,8,2048,24,2076,26,mamba,0.6952959895133972
none,8,2048,24,2076,27,mlp,0.3901439905166626
none,8,2048,24,2076,28,mamba,0.7034879922866821
none,8,2048,24,2076,29,attention,1.7080320119857788
none,8,2048,24,2076,30,mlp,0.28467199206352234
none,8,2048,24,2076,31,mamba,0.7065600156784058
none,8,2048,24,2076,32,mlp,0.37887999415397644
none,8,2048,24,2076,33,mamba,0.7137280106544495
none,8,2048,24,2076,34,mlp,0.39321601390838623
none,8,2048,24,2076,35,mamba,0.7034879922866821
none,8,2048,24,2076,36,mlp,0.37990400195121765
none,8,2048,24,2076,37,mamba,0.6973440051078796
none,8,2048,24,2076,38,mlp,0.37887999415397644
none,8,2048,24,2076,39,mamba,0.7034879922866821
none,8,2048,24,2076,40,attention,1.703935980796814
none,8,2048,24,2076,41,mlp,0.28467199206352234
none,8,2048,24,2076,42,mamba,0.7147520184516907
none,8,2048,24,2076,43,mlp,0.3819519877433777
none,8,2048,24,2076,44,mamba,0.7024639844894409
none,8,2048,24,2076,45,mlp,0.37887999415397644
none,8,2048,24,2076,46,mamba,0.7526400089263916
none,8,2048,24,2076,47,mlp,0.38604798913002014
none,8,2048,24,2076,48,mamba,0.7167999744415283
none,8,2048,24,2076,49,mlp,0.37990400195121765
none,8,2048,24,2076,50,mamba,0.6922240257263184
none,8,2048,24,2076,51,mlp,0.37990400195121765
none,8,2048,25,2077,0,mamba,0.8410559892654419
none,8,2048,25,2077,1,mlp,0.3850240111351013
none,8,2048,25,2077,2,mamba,0.7065600156784058
none,8,2048,25,2077,3,mlp,0.37990400195121765
none,8,2048,25,2077,4,mamba,0.7086079716682434
none,8,2048,25,2077,5,mlp,0.37887999415397644
none,8,2048,25,2077,6,mamba,0.6963199973106384
none,8,2048,25,2077,7,attention,1.6926720142364502
none,8,2048,25,2077,8,mlp,0.2836480140686035
none,8,2048,25,2077,9,mamba,0.707584023475647
none,8,2048,25,2077,10,mlp,0.3819519877433777
none,8,2048,25,2077,11,mamba,0.7014399766921997
none,8,2048,25,2077,12,mlp,0.3850240111351013
none,8,2048,25,2077,13,mamba,0.694271981716156
none,8,2048,25,2077,14,mlp,0.38092800974845886
none,8,2048,25,2077,15,mamba,0.6881279945373535
none,8,2048,25,2077,16,mlp,0.3840000033378601
none,8,2048,25,2077,17,mamba,0.6840320229530334
none,8,2048,25,2077,18,attention,1.6906239986419678
none,8,2048,25,2077,19,mlp,0.28467199206352234
none,8,2048,25,2077,20,mamba,0.719871997833252
none,8,2048,25,2077,21,mlp,0.3819519877433777
none,8,2048,25,2077,22,mamba,0.7034879922866821
none,8,2048,25,2077,23,mlp,0.37990400195121765
none,8,2048,25,2077,24,mamba,0.6963199973106384
none,8,2048,25,2077,25,mlp,0.3850240111351013
none,8,2048,25,2077,26,mamba,0.7127040028572083
none,8,2048,25,2077,27,mlp,0.3901439905166626
none,8,2048,25,2077,28,mamba,0.6983680129051208
none,8,2048,25,2077,29,attention,1.6844799518585205
none,8,2048,25,2077,30,mlp,0.2836480140686035
none,8,2048,25,2077,31,mamba,0.7014399766921997
none,8,2048,25,2077,32,mlp,0.3840000033378601
none,8,2048,25,2077,33,mamba,0.6963199973106384
none,8,2048,25,2077,34,mlp,0.3901439905166626
none,8,2048,25,2077,35,mamba,0.6973440051078796
none,8,2048,25,2077,36,mlp,0.37990400195121765
none,8,2048,25,2077,37,mamba,0.6840320229530334
none,8,2048,25,2077,38,mlp,0.3768320083618164
none,8,2048,25,2077,39,mamba,0.7178239822387695
none,8,2048,25,2077,40,attention,1.703935980796814
none,8,2048,25,2077,41,mlp,0.28467199206352234
none,8,2048,25,2077,42,mamba,0.7024639844894409
none,8,2048,25,2077,43,mlp,0.38604798913002014
none,8,2048,25,2077,44,mamba,0.694271981716156
none,8,2048,25,2077,45,mlp,0.3850240111351013
none,8,2048,25,2077,46,mamba,0.7014399766921997
none,8,2048,25,2077,47,mlp,0.37990400195121765
none,8,2048,25,2077,48,mamba,0.7086079716682434
none,8,2048,25,2077,49,mlp,0.3768320083618164
none,8,2048,25,2077,50,mamba,0.6932479739189148
none,8,2048,25,2077,51,mlp,0.3829759955406189
none,8,2048,26,2078,0,mamba,0.8326079845428467
none,8,2048,26,2078,1,mlp,0.3850240111351013
none,8,2048,26,2078,2,mamba,0.7290880084037781
none,8,2048,26,2078,3,mlp,0.38707199692726135
none,8,2048,26,2078,4,mamba,0.7045120000839233
none,8,2048,26,2078,5,mlp,0.37990400195121765
none,8,2048,26,2078,6,mamba,0.7055360078811646
none,8,2048,26,2078,7,attention,1.7121280431747437
none,8,2048,26,2078,8,mlp,0.28467199206352234
none,8,2048,26,2078,9,mamba,0.7229440212249756
none,8,2048,26,2078,10,mlp,0.3850240111351013
none,8,2048,26,2078,11,mamba,0.7024639844894409
none,8,2048,26,2078,12,mlp,0.3819519877433777
none,8,2048,26,2078,13,mamba,0.6871039867401123
none,8,2048,26,2078,14,mlp,0.37887999415397644
none,8,2048,26,2078,15,mamba,0.6993920207023621
none,8,2048,26,2078,16,mlp,0.37990400195121765
none,8,2048,26,2078,17,mamba,0.7014399766921997
none,8,2048,26,2078,18,attention,1.7121280431747437
none,8,2048,26,2078,19,mlp,0.2836480140686035
none,8,2048,26,2078,20,mamba,0.7065600156784058
none,8,2048,26,2078,21,mlp,0.3829759955406189
none,8,2048,26,2078,22,mamba,0.7045120000839233
none,8,2048,26,2078,23,mlp,0.38092800974845886
none,8,2048,26,2078,24,mamba,0.694271981716156
none,8,2048,26,2078,25,mlp,0.38707199692726135
none,8,2048,26,2078,26,mamba,0.6891520023345947
none,8,2048,26,2078,27,mlp,0.3901439905166626
none,8,2048,26,2078,28,mamba,0.7045120000839233
none,8,2048,26,2078,29,attention,1.70905601978302
none,8,2048,26,2078,30,mlp,0.2836480140686035
none,8,2048,26,2078,31,mamba,0.754688024520874
none,8,2048,26,2078,32,mlp,0.39321601390838623
none,8,2048,26,2078,33,mamba,0.711679995059967
none,8,2048,26,2078,34,mlp,0.3840000033378601
none,8,2048,26,2078,35,mamba,0.6983680129051208
none,8,2048,26,2078,36,mlp,0.3829759955406189
none,8,2048,26,2078,37,mamba,0.7239680290222168
none,8,2048,26,2078,38,mlp,0.37887999415397644
none,8,2048,26,2078,39,mamba,0.7024639844894409
none,8,2048,26,2078,40,attention,1.5575040578842163
none,8,2048,26,2078,41,mlp,0.28467199206352234
none,8,2048,26,2078,42,mamba,0.7188479900360107
none,8,2048,26,2078,43,mlp,0.38604798913002014
none,8,2048,26,2078,44,mamba,0.7045120000839233
none,8,2048,26,2078,45,mlp,0.38092800974845886
none,8,2048,26,2078,46,mamba,0.6963199973106384
none,8,2048,26,2078,47,mlp,0.37887999415397644
none,8,2048,26,2078,48,mamba,0.7034879922866821
none,8,2048,26,2078,49,mlp,0.3850240111351013
none,8,2048,26,2078,50,mamba,0.7014399766921997
none,8,2048,26,2078,51,mlp,0.38092800974845886
none,8,2048,27,2079,0,mamba,0.8238400220870972
none,8,2048,27,2079,1,mlp,0.3911679983139038
none,8,2048,27,2079,2,mamba,0.7167999744415283
none,8,2048,27,2079,3,mlp,0.3819519877433777
none,8,2048,27,2079,4,mamba,0.6850559711456299
none,8,2048,27,2079,5,mlp,0.3768320083618164
none,8,2048,27,2079,6,mamba,0.6850559711456299
none,8,2048,27,2079,7,attention,1.7172479629516602
none,8,2048,27,2079,8,mlp,0.28467199206352234
none,8,2048,27,2079,9,mamba,0.7311360239982605
none,8,2048,27,2079,10,mlp,0.38092800974845886
none,8,2048,27,2079,11,mamba,0.7014399766921997
none,8,2048,27,2079,12,mlp,0.37990400195121765
none,8,2048,27,2079,13,mamba,0.7086079716682434
none,8,2048,27,2079,14,mlp,0.37785598635673523
none,8,2048,27,2079,15,mamba,0.6973440051078796
none,8,2048,27,2079,16,mlp,0.37887999415397644
none,8,2048,27,2079,17,mamba,0.6901760101318359
none,8,2048,27,2079,18,attention,1.703935980796814
none,8,2048,27,2079,19,mlp,0.28569599986076355
none,8,2048,27,2079,20,mamba,0.7178239822387695
none,8,2048,27,2079,21,mlp,0.3819519877433777
none,8,2048,27,2079,22,mamba,0.7055360078811646
none,8,2048,27,2079,23,mlp,0.37887999415397644
none,8,2048,27,2079,24,mamba,0.6881279945373535
none,8,2048,27,2079,25,mlp,0.37887999415397644
none,8,2048,27,2079,26,mamba,0.7147520184516907
none,8,2048,27,2079,27,mlp,0.39526399970054626
none,8,2048,27,2079,28,mamba,0.6912000179290771
none,8,2048,27,2079,29,attention,1.6885759830474854
none,8,2048,27,2079,30,mlp,0.2836480140686035
none,8,2048,27,2079,31,mamba,0.719871997833252
none,8,2048,27,2079,32,mlp,0.3850240111351013
none,8,2048,27,2079,33,mamba,0.6932479739189148
none,8,2048,27,2079,34,mlp,0.3850240111351013
none,8,2048,27,2079,35,mamba,0.694271981716156
none,8,2048,27,2079,36,mlp,0.38604798913002014
none,8,2048,27,2079,37,mamba,0.6922240257263184
none,8,2048,27,2079,38,mlp,0.38092800974845886
none,8,2048,27,2079,39,mamba,0.7157760262489319
none,8,2048,27,2079,40,attention,1.7018879652023315
none,8,2048,27,2079,41,mlp,0.2836480140686035
none,8,2048,27,2079,42,mamba,0.707584023475647
none,8,2048,27,2079,43,mlp,0.38809600472450256
none,8,2048,27,2079,44,mamba,0.7034879922866821
none,8,2048,27,2079,45,mlp,0.38809600472450256
none,8,2048,27,2079,46,mamba,0.7065600156784058
none,8,2048,27,2079,47,mlp,0.3819519877433777
none,8,2048,27,2079,48,mamba,0.7014399766921997
none,8,2048,27,2079,49,mlp,0.37785598635673523
none,8,2048,27,2079,50,mamba,0.6871039867401123
none,8,2048,27,2079,51,mlp,0.38092800974845886
none,8,2048,28,2080,0,mamba,0.8331199884414673
none,8,2048,28,2080,1,mlp,0.38707199692726135
none,8,2048,28,2080,2,mamba,0.7086079716682434
none,8,2048,28,2080,3,mlp,0.38604798913002014
none,8,2048,28,2080,4,mamba,0.6993920207023621
none,8,2048,28,2080,5,mlp,0.37785598635673523
none,8,2048,28,2080,6,mamba,0.6952959895133972
none,8,2048,28,2080,7,attention,1.7008639574050903
none,8,2048,28,2080,8,mlp,0.2826240062713623
none,8,2048,28,2080,9,mamba,0.7208960056304932
none,8,2048,28,2080,10,mlp,0.3819519877433777
none,8,2048,28,2080,11,mamba,0.7096319794654846
none,8,2048,28,2080,12,mlp,0.3819519877433777
none,8,2048,28,2080,13,mamba,0.6973440051078796
none,8,2048,28,2080,14,mlp,0.37887999415397644
none,8,2048,28,2080,15,mamba,0.6871039867401123
none,8,2048,28,2080,16,mlp,0.37990400195121765
none,8,2048,28,2080,17,mamba,0.7557119727134705
none,8,2048,28,2080,18,attention,1.7192959785461426
none,8,2048,28,2080,19,mlp,0.28467199206352234
none,8,2048,28,2080,20,mamba,0.7137280106544495
none,8,2048,28,2080,21,mlp,0.38092800974845886
none,8,2048,28,2080,22,mamba,0.7147520184516907
none,8,2048,28,2080,23,mlp,0.37887999415397644
none,8,2048,28,2080,24,mamba,0.6963199973106384
none,8,2048,28,2080,25,mlp,0.3819519877433777
none,8,2048,28,2080,26,mamba,0.6922240257263184
none,8,2048,28,2080,27,mlp,0.3819519877433777
none,8,2048,28,2080,28,mamba,0.6799359917640686
none,8,2048,28,2080,29,attention,1.703935980796814
none,8,2048,28,2080,30,mlp,0.2836480140686035
none,8,2048,28,2080,31,mamba,0.7219200134277344
none,8,2048,28,2080,32,mlp,0.37990400195121765
none,8,2048,28,2080,33,mamba,0.6901760101318359
none,8,2048,28,2080,34,mlp,0.37990400195121765
none,8,2048,28,2080,35,mamba,0.6912000179290771
none,8,2048,28,2080,36,mlp,0.38707199692726135
none,8,2048,28,2080,37,mamba,0.6912000179290771
none,8,2048,28,2080,38,mlp,0.38092800974845886
none,8,2048,28,2080,39,mamba,0.7096319794654846
none,8,2048,28,2080,40,attention,1.5615999698638916
none,8,2048,28,2080,41,mlp,0.2826240062713623
none,8,2048,28,2080,42,mamba,0.7004160284996033
none,8,2048,28,2080,43,mlp,0.3768320083618164
none,8,2048,28,2080,44,mamba,0.707584023475647
none,8,2048,28,2080,45,mlp,0.38604798913002014
none,8,2048,28,2080,46,mamba,0.6963199973106384
none,8,2048,28,2080,47,mlp,0.3891200125217438
none,8,2048,28,2080,48,mamba,0.6912000179290771
none,8,2048,28,2080,49,mlp,0.37990400195121765
none,8,2048,28,2080,50,mamba,0.6871039867401123
none,8,2048,28,2080,51,mlp,0.37990400195121765
none,8,2048,29,2081,0,mamba,0.8449280261993408
none,8,2048,29,2081,1,mlp,0.3850240111351013
none,8,2048,29,2081,2,mamba,0.7065600156784058
none,8,2048,29,2081,3,mlp,0.38092800974845886
none,8,2048,29,2081,4,mamba,0.6993920207023621
none,8,2048,29,2081,5,mlp,0.37785598635673523
none,8,2048,29,2081,6,mamba,0.7014399766921997
none,8,2048,29,2081,7,attention,1.7080320119857788
none,8,2048,29,2081,8,mlp,0.2836480140686035
none,8,2048,29,2081,9,mamba,0.7301120162010193
none,8,2048,29,2081,10,mlp,0.38092800974845886
none,8,2048,29,2081,11,mamba,0.7034879922866821
none,8,2048,29,2081,12,mlp,0.38092800974845886
none,8,2048,29,2081,13,mamba,0.7055360078811646
none,8,2048,29,2081,14,mlp,0.3768320083618164
none,8,2048,29,2081,15,mamba,0.7157760262489319
none,8,2048,29,2081,16,mlp,0.38092800974845886
none,8,2048,29,2081,17,mamba,0.6952959895133972
none,8,2048,29,2081,18,attention,1.7100800275802612
none,8,2048,29,2081,19,mlp,0.28569599986076355
none,8,2048,29,2081,20,mamba,0.7239680290222168
none,8,2048,29,2081,21,mlp,0.3829759955406189
none,8,2048,29,2081,22,mamba,0.7106559872627258
none,8,2048,29,2081,23,mlp,0.37785598635673523
none,8,2048,29,2081,24,mamba,0.694271981716156
none,8,2048,29,2081,25,mlp,0.3819519877433777
none,8,2048,29,2081,26,mamba,0.6963199973106384
none,8,2048,29,2081,27,mlp,0.3829759955406189
none,8,2048,29,2081,28,mamba,0.6912000179290771
none,8,2048,29,2081,29,attention,1.7182719707489014
none,8,2048,29,2081,30,mlp,0.2826240062713623
none,8,2048,29,2081,31,mamba,0.7167999744415283
none,8,2048,29,2081,32,mlp,0.38092800974845886
none,8,2048,29,2081,33,mamba,0.6983680129051208
none,8,2048,29,2081,34,mlp,0.37785598635673523
none,8,2048,29,2081,35,mamba,0.6922240257263184
none,8,2048,29,2081,36,mlp,0.3768320083618164
none,8,2048,29,2081,37,mamba,0.6901760101318359
none,8,2048,29,2081,38,mlp,0.3768320083618164
none,8,2048,29,2081,39,mamba,0.7004160284996033
none,8,2048,29,2081,40,attention,1.7182719707489014
none,8,2048,29,2081,41,mlp,0.28467199206352234
none,8,2048,29,2081,42,mamba,0.7045120000839233
none,8,2048,29,2081,43,mlp,0.3829759955406189
